Trait	nSNP	overall_p	mscomp	First_Author	Year	Reference	Trait_ID_2.0	Trait_long	Trait_class	N0	N1	N	URL	Population	Retrieval_date	Public	Notes
20002_1240_PanUKBB_PanUKBBR2_1	1661	0.473292809650275	PC10 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1240	Neurological Injury/Trauma (UKBB)	OTH	420365	108	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1240.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1242_PanUKBB_PanUKBBR2_1	1661	0.328185530654021	PC14 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1242	Eye/Eyelid Problem (UKBB)	OTH	417155	3318	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1242.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1243_PanUKBB_PanUKBBR2_1	1661	0.286187012068476	PC11 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1243	Psychological/Psychiatric Problem (UKBB)	PSD	420075	398	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1243.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1246_PanUKBB_PanUKBBR2_1	1661	0.680576138239199	PC12 (8e-02)	PanUKBB	2022	PanUKBBR2	20002_1246	Encephalitis (UKBB)	INF	420201	272	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1246.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1247_PanUKBB_PanUKBBR2_1	1661	0.870501988279165	PC12 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1247	Meningitis (UKBB)	INF	418712	1761	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1247.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1249_PanUKBB_PanUKBBR2_1	1661	0.557299806510267	PC6 (9e-02)	PanUKBB	2022	PanUKBBR2	20002_1249	Cranial Nerve Problem/Palsy (UKBB)	OTH	420224	249	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1249.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1250_PanUKBB_PanUKBBR2_1	1661	0.515719634831282	PC11 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1250	Bell'S Palsy/Facial Nerve Palsy (UKBB)	OTH	420068	405	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1250.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1251_PanUKBB_PanUKBBR2_1	1661	0.162149532821373	PC12 (6e-03)	PanUKBB	2022	PanUKBBR2	20002_1251	Spinal Cord Disorder (UKBB)	OTH	420058	415	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1251.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1254_PanUKBB_PanUKBBR2_1	1661	0.161156156954618	PC2 (3e-02)	PanUKBB	2022	PanUKBBR2	20002_1254	Peripheral Nerve Disorder (UKBB)	OTH	420249	224	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1254.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1255_PanUKBB_PanUKBBR2_1	1661	0.322726745458677	PC9 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1255	Peripheral Neuropathy (UKBB)	OTH	419892	581	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1255.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1256_PanUKBB_PanUKBBR2_1	1661	0.29416111594391	PC11 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1256	Acute Infective Polyneuritis/Guillain-Barre Syndrome (UKBB)	IMD	420299	174	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1256.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1257_PanUKBB_PanUKBBR2_1	1661	0.041270807249366	PC11 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1257	Trapped Nerve/Compressed Nerve (UKBB)	OTH	419234	1239	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1257.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1258_PanUKBB_PanUKBBR2_1	1661	0.55502267308637	PC5 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1258	Chronic/Degenerative Neurological Problem (UKBB)	OTH	420325	148	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1258.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1261_PanUKBB_PanUKBBR2_1	1661	0.0330365501478918	PC7 (5e-03)	PanUKBB	2022	PanUKBBR2	20002_1261	Multiple Sclerosis (UKBB)	IMD	418938	1535	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1261.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1262_PanUKBB_PanUKBBR2_1	1661	0.161652134086245	PC5 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1262	Parkinsons Disease (UKBB)	PSD	419728	745	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1262.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1263_PanUKBB_PanUKBBR2_1	1661	0.217943175453775	PC5 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1263	Dementia/Alzheimer's/Cognitive Impairment (UKBB)	PSD	420369	104	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1263.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1264_PanUKBB_PanUKBBR2_1	1661	0.126648861314092	PC10 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1264	Epilepsy (UKBB)	PSD	416973	3500	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1264.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1265_PanUKBB_PanUKBBR2_1	1661	0.199372859086051	PC12 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1265	Migraine (UKBB)	PSD	423252	12694	435946	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1265.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1266_PanUKBB_PanUKBBR2_1	1661	0.742815685587665	PC8 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1266	Head Injury (UKBB)	OTH	419063	1410	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1266.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1267_PanUKBB_PanUKBBR2_1	1661	0.446233112659553	PC12 (3e-02)	PanUKBB	2022	PanUKBBR2	20002_1267	Spinal Injury (UKBB)	OTH	419808	665	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1267.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1274_PanUKBB_PanUKBBR2_1	1661	0.526539539761361	PC8 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1274	Eye Infection (UKBB)	INF	420070	403	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1274.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1275_PanUKBB_PanUKBBR2_1	1661	0.932172604680938	PC14 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1275	Retinal Problem (UKBB)	OTH	419779	694	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1275.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1276_PanUKBB_PanUKBBR2_1	1661	0.527150122633061	PC6 (3e-02)	PanUKBB	2022	PanUKBBR2	20002_1276	Diabetic Eye Disease (UKBB)	OTH	434970	976	435946	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1276.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1277_PanUKBB_PanUKBBR2_1	1661	0.12152504217925	PC2 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1277	Glaucoma (UKBB)	OTH	431278	4668	435946	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1277.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1278_PanUKBB_PanUKBBR2_1	1661	0.417304681853625	PC1 (3e-02)	PanUKBB	2022	PanUKBBR2	20002_1278	Cataract (UKBB)	OTH	432277	6376	438653	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1278.tsv.bgz	Trans-ethnic (AFR,CSA,EAS,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1279_PanUKBB_PanUKBBR2_1	1661	0.0540491353516422	PC6 (8e-03)	PanUKBB	2022	PanUKBBR2	20002_1279	Eye Trauma (UKBB)	OTH	419891	582	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1279.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1281_PanUKBB_PanUKBBR2_1	1661	0.951651355883704	PC11 (2e-01)	PanUKBB	2022	PanUKBBR2	20002_1281	Retinal Detachment (UKBB)	OTH	419073	1400	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1281.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1282_PanUKBB_PanUKBBR2_1	1661	0.451283427077062	PC8 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1282	Retinal Artery/Vein Occlusion (UKBB)	OTH	420282	191	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1282.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1286_PanUKBB_PanUKBBR2_1	1661	0.300898368871057	PC9 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1286	Depression (UKBB)	PSD	416417	24811	441228	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1286.tsv.bgz	Trans-ethnic (CSA,EUR,MID)	2022-07-18T00:00:00Z	Y	HQ file
20002_1287_PanUKBB_PanUKBBR2_1	1661	0.191286328480353	PC8 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1287	Anxiety/Panic Attacks (UKBB)	PSD	414673	5800	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1287.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1288_PanUKBB_PanUKBBR2_1	1661	0.0537230353780517	PC14 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1288	Nervous Breakdown (UKBB)	PSD	419842	631	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1288.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1289_PanUKBB_PanUKBBR2_1	1661	0.0571603779891778	PC5 (5e-03)	PanUKBB	2022	PanUKBBR2	20002_1289	Schizophrenia (UKBB)	PSD	420018	455	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1289.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1290_PanUKBB_PanUKBBR2_1	1661	0.4545463519373	PC13 (5e-03)	PanUKBB	2022	PanUKBBR2	20002_1290	Deliberate Self-Harm/Suicide Attempt (UKBB)	PSD	420277	196	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1290.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1291_PanUKBB_PanUKBBR2_1	1661	0.449987115688121	PC14 (5e-02)	PanUKBB	2022	PanUKBBR2	20002_1291	Mania/Bipolar Disorder/Manic Depression (UKBB)	PSD	419314	1159	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1291.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1293_PanUKBB_PanUKBBR2_1	1661	0.966771324345512	PC12 (2e-01)	PanUKBB	2022	PanUKBBR2	20002_1293	Bone Disorder (UKBB)	OTH	419528	945	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1293.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1294_PanUKBB_PanUKBBR2_1	1661	0.0706650011364614	PC5 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1294	Back Problem (UKBB)	OTH	428258	7688	435946	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1294.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1295_PanUKBB_PanUKBBR2_1	1661	0.822463018350129	PC5 (7e-02)	PanUKBB	2022	PanUKBBR2	20002_1295	Joint Disorder (UKBB)	OTH	418432	2041	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1295.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1297_PanUKBB_PanUKBBR2_1	1661	0.415967764778658	PC10 (6e-02)	PanUKBB	2022	PanUKBBR2	20002_1297	Muscle/Soft Tissue Problem (UKBB)	OTH	425955	3367	429322	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1297.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1308_PanUKBB_PanUKBBR2_1	1661	0.639752696094066	PC7 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1308	Osteomyelitis (UKBB)	INF	419809	664	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1308.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1309_PanUKBB_PanUKBBR2_1	1661	0.0893747346629488	PC2 (6e-03)	PanUKBB	2022	PanUKBBR2	20002_1309	Osteoporosis (UKBB)	OTH	422405	6917	429322	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1309.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1311_PanUKBB_PanUKBBR2_1	1661	0.572912764861543	PC9 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1311	Spine Arthritis/Spondylitis (UKBB)	OTH	416753	3720	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1311.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1312_PanUKBB_PanUKBBR2_1	1661	0.627709514361814	PC2 (9e-02)	PanUKBB	2022	PanUKBBR2	20002_1312	Prolapsed Disc/Slipped Disc (UKBB)	OTH	428761	7185	435946	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1312.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1313_PanUKBB_PanUKBBR2_1	1661	0.274878823199743	PC2 (2e-02)	PanUKBB	2022	PanUKBBR2	20002_1313	Ankylosing Spondylitis (UKBB)	IMD	419276	1185	420461	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1313.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1322_PanUKBB_PanUKBBR2_1	1661	0.532317707760486	PC13 (8e-02)	PanUKBB	2022	PanUKBBR2	20002_1322	Myositis/Myopathy (UKBB)	IMD	420321	152	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1322.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1327_PanUKBB_PanUKBBR2_1	1661	0.949483095822075	PC6 (2e-01)	PanUKBB	2022	PanUKBBR2	20002_1327	Low Platelets/Platelet Disorder (UKBB)	IMD	420123	350	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1327.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1330_PanUKBB_PanUKBBR2_1	1661	0.0296926559823901	PC7 (2e-04)	PanUKBB	2022	PanUKBBR2	20002_1330	Iron Deficiency Anaemia (UKBB)	OTH	433345	2601	435946	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1330.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1331_PanUKBB_PanUKBBR2_1	1661	0.197443124848754	PC12 (3e-02)	PanUKBB	2022	PanUKBBR2	20002_1331	Pernicious Anaemia (UKBB)	OTH	427989	1333	429322	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1331.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1371_PanUKBB_PanUKBBR2_1	1661	0.220524076125851	PC6 (3e-02)	PanUKBB	2022	PanUKBBR2	20002_1371	Sarcoidosis (UKBB)	OTH	419664	809	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1371.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1372_PanUKBB_PanUKBBR2_1	1661	0.067228938448265	PC1 (3e-03)	PanUKBB	2022	PanUKBBR2	20002_1372	Vasculitis (UKBB)	IMD	420305	168	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1372.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1373_PanUKBB_PanUKBBR2_1	1661	0.680914956491624	PC3 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1373	Connective Tissue Disorder (UKBB)	OTH	420300	173	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1373.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1374_PanUKBB_PanUKBBR2_1	1661	0.000774729919130026	PC5 (7e-06)	PanUKBB	2022	PanUKBBR2	20002_1374	Allergy/Hypersensitivity/Anaphylaxis (UKBB)	IMD	417480	2993	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1374.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1377_PanUKBB_PanUKBBR2_1	1661	0.018722267107155	PC2 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1377	Polymyalgia Rheumatica (UKBB)	IMD	419588	885	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1377.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1381_PanUKBB_PanUKBBR2_1	1661	0.302668499350217	PC6 (5e-02)	PanUKBB	2022	PanUKBBR2	20002_1381	Systemic Lupus Erythematosis/Sle (UKBB)	IMD	420002	471	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1381.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1382_PanUKBB_PanUKBBR2_1	1661	0.0193185001367859	PC8 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1382	Sjogren'S Syndrome/Sicca Syndrome (UKBB)	IMD	420089	384	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1382.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1384_PanUKBB_PanUKBBR2_1	1661	0.993903670003891	PC10 (4e-01)	PanUKBB	2022	PanUKBBR2	20002_1384	Scleroderma/Systemic Sclerosis (UKBB)	IMD	420346	127	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1384.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1385_PanUKBB_PanUKBBR2_1	1661	0.915292240483366	PC1 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1385	Allergy Or Anaphylactic Reaction To Food (UKBB)	IMD	418598	1875	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1385.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1386_PanUKBB_PanUKBBR2_1	1661	0.432953267853728	PC14 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1386	Allergy Or Anaphylactic Reaction To Drug (UKBB)	IMD	416766	3707	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1386.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1387_PanUKBB_PanUKBBR2_1	1661	1.02980373716877e-39	PC5 (2e-35)	PanUKBB	2022	PanUKBBR2	20002_1387	Hayfever/Allergic Rhinitis (UKBB)	IMD	416137	25091	441228	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1387.tsv.bgz	Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1394_PanUKBB_PanUKBBR2_1	1661	0.585955041966358	PC4 (4e-02)	PanUKBB	2022	PanUKBBR2	20002_1394	Peripheral Nerve Injury (UKBB)	OTH	420226	247	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1394.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1398_PanUKBB_PanUKBBR2_1	1661	0.378091226290798	PC7 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1398	Pneumonia (UKBB)	INF	414480	5993	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1398.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1400_PanUKBB_PanUKBBR2_1	1661	0.77371711871564	PC3 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1400	Peptic Ulcer (UKBB)	OTH	420060	413	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1400.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1405_PanUKBB_PanUKBBR2_1	1661	0.469162906551336	PC2 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1405	Other Renal/Kidney Problem (UKBB)	OTH	418694	1779	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1405.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1406_PanUKBB_PanUKBBR2_1	1661	0.902561780557422	PC7 (1e-01)	PanUKBB	2022	PanUKBBR2	20002_1406	Muscle Or Soft Tissue Injuries (UKBB)	OTH	426244	3078	429322	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1406.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1407_PanUKBB_PanUKBBR2_1	1661	0.300856690850176	PC6 (1e-02)	PanUKBB	2022	PanUKBBR2	20002_1407	Burns (UKBB)	OTH	420101	372	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1407.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1408_PanUKBB_PanUKBBR2_1	1661	0.0105953902270235	PC5 (3e-03)	PanUKBB	2022	PanUKBBR2	20002_1408	Alcohol Dependency (UKBB)	OTH	419851	622	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1408.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
20002_1412_PanUKBB_PanUKBBR2_1	1661	0.995334747652609	PC7 (4e-01)	PanUKBB	2022	PanUKBBR2	20002_1412	Bronchitis (UKBB)	INF	417363	3110	420473	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1412.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
